nom site;Polluant;valeur brute;Latitude;Longitude
ROCHES DE CONDRIEU;O3;56.91340730466934;45.454517;4.766528
Sablons;O3;54.95387311601811;45.321845;4.770702
Bourgoin-Jallieu;O3;49.90186724491024;45.60822;5.270872
Plateau de Bonnevaux;O3;71.63517308157827;45.4609;5.181081
Harnes Serres;O3;50.46265075067686;50.44914;2.9
St-Laurent-Blangy;O3;53.944786365250394;50.30886;2.807369
Bethune Stade;O3;51.946808759807915;50.535385;2.635692
Noeux-les-Mines;O3;50.04664091760293;50.48972;2.66642
ROANNE;O3;56.887243787930885;46.04111;4.074656
SAINT ETIENNE SUD;O3;57.682636203866494;45.42009;4.395422
SAINT-CHAMOND;O3;51.07496163380955;45.475327;4.515003
LA TALAUDIERE;O3;61.232550143266515;45.481777;4.429667
Remiremont;O3;49.884950104432576;48.024605;6.585836
Epinal;O3;54.50136671643512;48.17278;6.452811
Bar Le Duc;O3;50.32528895053166;48.77586;5.162789
Schlucht;O3;77.01918216499743;48.051117;7.011114
Jonville en Woevre;O3;53.82261442522659;49.06583;5.785556
Nancy-Charles III;O3;52.48962154631995;48.68817;6.190431
Nancy-Brabois 2;O3;60.360904289578876;48.656944;6.136022
GRAND PARC;O3;58.503430866322425;44.86139;-0.579444
TALENCE;O3;55.63501089074858;44.800556;-0.588056
BASSENS;O3;59.187316176470475;44.900276;-0.514722
LE TEMPLE;O3;56.08999653058875;44.865555;-0.939444
AMBES;O3;63.02799904317661;45.012223;-0.528333
BILLERE;O3;52.79392016612835;43.310833;-0.391111
HAMEAU;O3;26.473068893528204;43.307777;-0.322778
SAINT-CROUTS;O3;56.166991404011554;43.47972;-1.488056
LABASTIDE CEZERACQ;O3;48.90398896424878;43.376276;-0.538192
LEOGNAN;O3;44.47861111111109;44.7225;-0.576111
SAINT-SULPICE;O3;37.192953929539286;44.913055;-0.384444
PERIGUEUX;O3;54.18010092900577;45.18972;0.727222
DAX;O3;52.021962782979834;43.704723;-1.038611
Biarritz-hippodrome;O3;62.56980482204372;43.47024;-1.553843
Champforgueil;O3;53.80658034137726;46.821056;4.835083
Macon Paul Bert;O3;58.17715653087434;46.316172;4.839994
Le Creusot Molette;O3;64.54057242990653;46.802375;4.417486
PASTEUR;O3;48.98619933017673;45.56472;5.928333
CHAMBERY LE HAUT;O3;56.77532714727568;45.59667;5.918611
SAINT JEAN;O3;58.44207201516098;45.274723;6.349722
CHAMONIX;O3;42.86307494746669;45.9225;6.87
Albertville;O3;50.56398601398583;45.675;6.389722
LOVERCHY;O3;44.96083668163543;45.89528;6.118333
NOVEL;O3;54.803185316755574;45.916943;6.135556
ANNEMASSE;O3;51.495858468677554;46.19583;6.240556
GAILLARD;O3;51.08542944785268;46.19369;6.214858
PASSY;O3;45.65643503792507;45.92361;6.713611
St Germain/Rhône;O3;61.37176825588402;46.072224;5.820833
Bourg-en-Bresse;O3;52.90216323666971;46.211666;5.226389
Marigny-les-usages;O3;59.74625157376673;47.958972;2.009278
Montargis;O3;58.43473327094055;47.997889;2.7195
Joué lès Tours;O3;60.22045794500061;47.344139;0.653778
Tours péri-urbaine;O3;60.50226124885219;47.46925;0.717333
La_Source-CNRS;O3;60.36547783933511;47.83775;1.944667
Leblanc;O3;55.44176881658829;47.082778;2.405333
Verneuil;O3;59.953089138750535;46.814694;2.610069
Fulbert;O3;56.59736992567178;48.444417;1.510139
Oysonville;O3;61.806204922724774;48.391139;1.955611
Dreux Centre;O3;53.24145147472777;48.729694;1.358472
Chateauroux Sud;O3;62.639768029398155;46.798278;1.693139
Montierchaume;O3;60.19492902930399;46.864528;1.771944
Blois nord;O3;62.15160801677934;47.594256;1.302667
ST JUNIEN - Fontaine;O3;52.8140183696901;45.89;0.9
LIMOGES - Présidial;O3;49.31250000000003;45.8311;1.256875
BRIVE - Dalton;O3;48.04131834679777;45.158745;1.537222
GUERET - Nicolas;O3;57.76099849415031;46.17;1.87
TULLE - Hugo;O3;45.47134407978658;45.26;1.76
PALAIS S/ V.- Garros;O3;58.825474502629675;45.869995;1.31
LA NOUAILLE - MERA;O3;78.03018956787932;45.809998;2.06
LIMOGES - BERLAND;O3;53.59908641035395;45.84222;1.25967
Valence Périurb. Sud;O3;57.94783169245203;44.870243;4.876289
Valence Urb. Centre;O3;55.09136007595541;44.933514;4.893481
Romans-sur-Isère;O3;59.12906444418365;45.0425;5.0443
Drôme Rurale Sud-SND;O3;66.73783940589455;44.569443;5.278972
AJACCIO CANETTO;O3;61.63955633100713;41.924694;8.735694
BASTIA GIRAUD;O3;78.42529018642286;42.697917;9.446417
AJACCIO PIATANICCIA;O3;55.0205519244735;41.958028;8.820278
BASTIA LA MARANA;O3;59.662657489500745;42.535833;9.475972
AJACCIO SPOSATA;O3;63.9497067954467;41.949222;8.757583
BASTIA MONTESORO;O3;79.56280459231489;42.671333;9.434639
VENACO;O3;86.64952513319427;42.236028;9.190028
Montfaucon;O3;76.10801345239464;47.23461;6.076472
Besancon Prevoyance;O3;59.320757119703735;47.2474;6.015419
Montbéliard centre;O3;46.58215695379609;47.510307;6.794
Dambenois Citoyen;O3;52.481270903010056;47.538193;6.868361
Montandon Baresans;O3;59.688576429404804;47.29464;6.825861
Dole centre;O3;57.677300542662415;47.09672;5.496389
Lons-le-Saunier CV;O3;60.40525214966305;46.671307;5.556806
Vesoul Pres Caillet;O3;49.48459108459104;47.62;6.157611
